,Call_ID,Time,Activity,#_in_FNOL_Que
604,132,130.1958432,redirected_to_other_dept,0
605,136,132,join_fnol_que,0
606,136,132,start_fnol,0
607,135,132.4149705,end_fnol,0
608,135,132.4149705,join_adj_que,0
609,135,132.4149705,start_adj,0
610,134,132.5257046,end_fnol,0
611,134,132.5257046,redirected_to_other_dept,0
612,137,134,join_fnol_que,0
613,137,134,start_fnol,0
614,136,135.5360156,end_fnol,0
615,136,135.5360156,redirected_to_other_dept,0
616,138,136,join_fnol_que,0
617,139,136,join_fnol_que,0
618,138,136,start_fnol,0
619,139,136,start_fnol,0
620,135,136.3184765,end_adj,0
621,137,136.4791596,end_fnol,0
622,137,136.4791596,join_adj_que,0
623,137,136.4791596,start_adj,0
624,140,137,join_fnol_que,0
625,140,137,start_fnol,0
626,138,137.0449734,end_fnol,0
627,138,137.0449734,join_adj_que,0
628,138,137.0449734,start_adj,0
629,141,138,join_fnol_que,0
630,141,138,start_fnol,0
631,137,138.4791596,end_adj,0
632,139,138.9083824,end_fnol,0
633,139,138.9083824,redirected_to_other_dept,0
634,142,140,join_fnol_que,0
635,143,140,join_fnol_que,0
636,142,140,start_fnol,0
637,143,140,start_fnol,0
638,141,140.3562595,end_fnol,0
639,141,140.3562595,join_adj_que,0
640,141,140.3562595,start_adj,0
641,140,140.6255919,end_fnol,0
642,140,140.6255919,redirected_to_other_dept,0
643,144,143,join_fnol_que,0
644,145,143,join_fnol_que,0
645,144,143,start_fnol,0
646,145,143,start_fnol,0
647,142,143.5503837,end_fnol,0
648,142,143.5503837,redirected_to_other_dept,0
649,146,144,join_fnol_que,0
650,146,144,start_fnol,0
651,138,144.1204828,end_adj,0
652,141,144.1688167,end_adj,0
653,143,144.4244124,end_fnol,0
654,143,144.4244124,join_adj_que,0
655,143,144.4244124,start_adj,0
656,147,145,join_fnol_que,0
657,147,145,start_fnol,0
658,146,145.6054311,end_fnol,0
659,146,145.6054311,redirected_to_other_dept,0
660,148,146,join_fnol_que,0
661,149,146,join_fnol_que,0
662,148,146,start_fnol,1
663,145,146.6185562,end_fnol,1
664,145,146.6185562,redirected_to_other_dept,1
665,149,146.6185562,start_fnol,0
666,143,146.689675,end_adj,0
667,144,147.0427842,end_fnol,0
668,144,147.0427842,join_adj_que,0
669,144,147.0427842,start_adj,0
670,147,148.6562913,end_fnol,0
671,147,148.6562913,join_adj_que,0
672,147,148.6562913,start_adj,0
673,150,149,join_fnol_que,0
674,150,149,start_fnol,0
675,144,149.0427842,end_adj,0
676,149,149.3815977,end_fnol,0
677,149,149.3815977,redirected_to_other_dept,0
678,148,150.4791026,end_fnol,0
679,148,150.4791026,redirected_to_other_dept,0
680,147,150.6562913,end_adj,0
681,151,151,join_fnol_que,0
682,151,151,start_fnol,0
683,150,151.2736545,end_fnol,0
684,150,151.2736545,redirected_to_other_dept,0
685,152,152,join_fnol_que,0
686,152,152,start_fnol,0
687,153,153,join_fnol_que,0
688,153,153,start_fnol,0
689,151,153.4969356,end_fnol,0
690,151,153.4969356,redirected_to_other_dept,0
691,154,154,join_fnol_que,0
692,155,154,join_fnol_que,0
693,154,154,start_fnol,0
694,155,154,start_fnol,0
695,153,155.7328771,end_fnol,0
696,153,155.7328771,join_adj_que,0
697,153,155.7328771,start_adj,0
698,156,156,join_fnol_que,0
699,156,156,start_fnol,0
700,152,156.2153004,end_fnol,0
701,152,156.2153004,redirected_to_other_dept,0
702,154,156.7941735,end_fnol,0
703,154,156.7941735,redirected_to_other_dept,0
